"","Species","Number","Temp.Cat","Light_Value","micromol.L.s","Run","Treatment","Chamber.Vol.L","Date","micromol.s","micromol.s.blank","micromol.s.adj","surface.area.cm2","micromol.cm2.s","micromol.cm2.h","fragment_ID...1","Morphology...3","fragment_ID...4","site","species","Morphology...7","mtORF","TPCBASS","group","quant25","quant75","IQRbyGroup","upper","lower","Season"
"1","POC","150","22","620",0.0153949485199486,7,"Field",0.592,2022-05-13,0.00911380952380956,-0.000508280778814309,0.00962209030262387,45.058167749236,0.000213548192997418,0.768773494790704,"POC-150","grandis","POC-150","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_22",0.300774064674813,0.533612369053098,0.232838304378285,0.882869825620526,-0.0484833918926138,"May"
"2","POC","150","25","620",0.0141121153846149,5,"Field",0.59,2022-05-13,0.00832614807692282,-0.000583115906322977,0.0089092639832458,104.238783626162,8.54697615735582e-05,0.30769114166481,"POC-150","grandis","POC-150","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_25",0.270536176371757,0.731633597561957,0.461097421190199,1.42327972934726,-0.421109955413542,"May"
"3","POC","150","28","620",0.0145649999999996,5,"Field",0.592,2022-05-13,0.00862247999999978,-0.000583115906322977,0.00920559590632276,72.8278711221746,0.000126402100795719,0.455047562864589,"POC-150","grandis","POC-150","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_28",0.445835868817386,0.520168634071776,0.0743327652543902,0.631667781953361,0.334336720935801,"May"
"4","POC","150","30","620",0.0151069017379681,7,"Field",0.58,2022-05-13,0.0087620030080215,-0.000508280778814309,0.00927028378683581,67.3879924203667,0.000137565810374758,0.49523691734913,"POC-150","grandis","POC-150","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_30",0.480138313439324,0.605247356485164,0.12510904304584,0.792910921053924,0.292474748870564,"May"
"5","POC","150","32","620",0.00440916930230686,6,"Field",0.602,2022-05-13,0.00265431991998873,-0.00180552189716838,0.00445984181715711,174.957206749665,2.54910437815711e-05,0.091767757613656,"POC-150","grandis","POC-150","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_32",0.286460306947688,0.572416108320371,0.285955801372683,1.0013498103794,-0.142473395111336,"May"
"6","POC","150","36","620",-0.00974907692307701,6,"Field",0.584,2022-05-13,-0.00569346092307697,-0.00180552189716838,-0.00388793902590859,35.9770799163791,-0.000108067109252481,-0.389041593308933,"POC-150","grandis","POC-150","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_36",-0.16667306699703,0.00278516625208873,0.169458233249119,0.256972516125767,-0.420860416870709,"May"
"7","POC","154","22","620",0.0113119285833825,8,"Field",0.606,2022-05-14,0.00685502872152976,-0.000204231381193093,0.00705926010272286,61.5532838127824,0.000114685353330522,0.412867271989879,"POC-154","verrucosa","POC-154","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_22",0.463178486891448,0.572883276685193,0.109704789793744,0.737440461375809,0.298621302200832,"May"
"8","POC","154","25","620",0.0215172546678244,8,"Field",0.598,2022-05-14,0.012867318291359,-0.000204231381193093,0.0130715496725521,73.7930108918502,0.000177138044844241,0.637696961439266,"POC-154","verrucosa","POC-154","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_25",0.546408790090042,1.1525922540032,0.606183463913159,2.06186744987294,-0.362866405779696,"May"
"9","POC","154","28","620",0.0129954420689483,9,"Field",0.609,2022-05-14,0.0079142242199895,-0.00128666058382601,0.00920088480381552,76.0303803579163,0.000121015898651328,0.435657235144781,"POC-154","verrucosa","POC-154","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_28",0.460526368370676,1.0115310619916,0.55100469362092,1.83803810242298,-0.365980672060704,"May"
"10","POC","154","30","620",0.00559457180500655,10,"Field",0.612,2022-05-14,0.00342387794466401,-0.000846190496998746,0.00427006844166276,46.1549174875037,9.25160020667108e-05,0.333057607440159,"POC-154","verrucosa","POC-154","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_30",0.377386036251978,0.898732401302472,0.521346365050494,1.68075194887821,-0.404633511323763,"May"
